"route_label";"direction_id";"stop_sequence";"stop_name";"stop_lat";"stop_lon"
"342";1;17;"Westbound Hwy 10 @ 17800 Block";49.104239;-122.728124
"342";1;18;"Northbound 177B St @ Hwy 10";49.104688;-122.73018
"342";1;19;"Northbound 177B St @ 57 Ave";49.106384;-122.730181
"342";1;20;"Westbound 58 Ave @ 177B St";49.107855;-122.730925
"342";1;21;"Westbound 58 Ave @ 176A St";49.107856;-122.733279
"342";1;22;"Southbound 175 St @ 58A Ave";49.108014;-122.737717
"342";1;23;"Westbound Hwy 10 @ 175 St";49.104233;-122.739569
"342";1;24;"Westbound Hwy 10 @ 168 St";49.10442;-122.75761
"342";1;25;"Northbound 152 St @ Hwy 10";49.105265;-122.800853
"342";1;26;"Northbound 152 St @ 58A Ave";49.108775;-122.800863
"342";1;27;"Westbound 60 Ave @ 152 St";49.111791;-122.801693
"342";1;28;"Westbound 60 Ave @ 150 St";49.111815;-122.807384
"342";1;29;"Westbound 60 Ave @ 148 St";49.111845;-122.812964
"342";1;30;"Westbound 60 Ave @ 146 St";49.111881;-122.81832
"342";1;31;"Westbound 60 Ave @ 144 St";49.111913;-122.824111
"342";1;32;"Southbound 142 St @ 60 Ave";49.111388;-122.828904
"342";1;33;"Eastbound 57 Ave @ 142 St";49.106135;-122.826666
"342";1;34;"Northbound 144 St @ 57 Ave";49.106827;-122.823215
"342";1;35;"Northbound 144 St @ 60 Ave";49.11234;-122.823271
"342";1;36;"Northbound 144 St @ 6200 Block";49.116245;-122.823181
"342";1;37;"Northbound 144 St @ 64 Ave";49.119844;-122.823154
"342";1;38;"Northbound 144 St @ 66 Ave";49.123116;-122.823213
"342";1;39;"Northbound 144 St @ 68A Ave";49.127371;-122.823201
"342";1;40;"Northbound 144 St @ 70A Ave";49.131222;-122.823209
"342";1;41;"Westbound 72 Ave @ 144 St";49.13382;-122.824051
"342";1;42;"Westbound 72 Ave @ 142 St";49.133769;-122.829433
"342";1;43;"Westbound 72 Ave @ 140 St";49.133719;-122.835233
"342";1;44;"Westbound 72 Ave @ 138 St";49.133676;-122.839219
"342";1;45;"Newton Exchange @ Bay 1";49.133306;-122.841764
"345";0;1;"Westbound Thrift Ave @ Johnston Rd";49.027624;-122.802635
"345";0;2;"Westbound Thrift Ave @ Foster St";49.027648;-122.804416
"345";0;3;"Westbound Thrift Ave @ Blackwood St";49.027654;-122.80721
"345";0;4;"Northbound Oxford St @ Goggs Ave";49.028478;-122.812092
"345";0;5;"Northbound Oxford St @ Russell Ave";49.029756;-122.812115
"345";0;6;"Eastbound North Bluff Rd @ Oxford St";49.031041;-122.811604
"345";0;7;"Eastbound North Bluff Rd @ Everall St";49.031037;-122.809085
"345";0;8;"Eastbound North Bluff Rd @ Blackwood St";49.031024;-122.806207
"345";0;9;"White Rock Centre @ Bay 7";49.032418;-122.80105
"345";0;10;"Northbound 152 St @ 18 Ave";49.035149;-122.801054
"345";0;11;"Northbound 152 St @ 19 Ave";49.036828;-122.801046
"345";0;12;"Northbound 152 St @ 20 Ave";49.038752;-122.801057
"345";0;13;"Northbound 152 St @ 22 Ave";49.041836;-122.801076
"345";0;14;"Northbound 152 St @ 24 Ave";49.046065;-122.801068
"345";0;15;"Northbound 152 St @ 26 Ave";49.049294;-122.801075
"345";0;16;"Northbound 152 St @ King George Blvd";49.051035;-122.801095
"345";0;17;"Northbound 152 St @ 28 Ave";49.053234;-122.801099
"345";0;18;"Northbound 152 St @ 3000 Block";49.056655;-122.801002
"345";0;19;"Northbound 152 St @ 32 Ave";49.062184;-122.801011
"345";0;20;"Northbound 152 St @ 34 Ave";49.064178;-122.801053
"345";0;21;"Northbound 152 St @ 36 Ave";49.067757;-122.801009
"345";0;22;"Northbound 152 St @ 40 Ave";49.074116;-122.800969
"345";0;23;"Northbound 152 St @ 4400 Block";49.083706;-122.801038
"345";0;24;"Northbound 152 St @ 48 Ave";49.090169;-122.80105
"345";0;25;"Northbound 152 St @ 54A Ave";49.102204;-122.800887
"345";0;26;"Northbound 152 St @ Hwy 10";49.105265;-122.800853
"345";0;27;"Northbound 152 St @ 58A Ave";49.108775;-122.800863
"345";0;28;"Northbound 152 St @ 60 Ave";49.112198;-122.800807
"345";0;29;"Northbound 152 St @ 6200 Block";49.115528;-122.800863
"345";0;30;"Northbound 152 St @ 64 Ave";49.118315;-122.800802
"345";0;31;"Northbound 152 St @ 64 Ave";49.119538;-122.800812
"345";0;32;"Northbound 152 St @ 66A Ave";49.124033;-122.800828
"345";0;33;"Northbound 152 St @ 68 Ave";49.126598;-122.800855
"345";0;34;"Northbound 152 St @ 72 Ave";49.134063;-122.800899
"345";0;35;"Northbound 152 St @ 76 Ave";49.14156;-122.800889
"345";0;36;"Northbound 152 St @ 7900 Block";49.145969;-122.800967
"345";0;37;"Northbound 152 St @ 81 Ave";49.150356;-122.801112
"345";0;38;"Northbound 152 St @ 82 Ave";49.15226;-122.801185
"345";0;39;"Northbound 152 St @ 84 Ave";49.156095;-122.801294
"345";0;40;"Northbound 152 St @ 86 Ave";49.159541;-122.801339
"345";0;41;"Northbound 152 St @ 88 Ave";49.1632;-122.801328
"345";0;42;"Westbound Fraser Hwy @ 152 St";49.166722;-122.802808
"345";0;43;"Westbound Fraser Hwy @ 148 St";49.1707;-122.813039
"345";0;44;"Northbound 140 St @ 96 Ave";49.177363;-122.834395
"345";0;45;"Westbound Fraser Hwy @ Whalley Blvd";49.180787;-122.842303
"345";0;46;"Northbound King George Blvd @ Fraser Hwy";49.181116;-122.845247
"345";0;47;"King George Station @ Bay 2";49.183124;-122.845136
"345";1;1;"King George Station @ Bay 2";49.183124;-122.845136
"345";1;2;"King George Station @ Bay 3";49.181723;-122.842052
"345";1;3;"Eastbound Fraser Hwy @ 140 St";49.1794;-122.836332
"345";1;4;"Eastbound Fraser Hwy @ 148 St";49.169833;-122.811446
"345";1;5;"Eastbound Fraser Hwy @ 150 St";49.167843;-122.806304
"345";1;6;"Southbound 152 St @ Fraser Hwy";49.165382;-122.801553
"345";1;7;"Southbound 152 St @ 88 Ave";49.162511;-122.801629
"345";1;8;"Southbound 152 St @ 86 Ave";49.158779;-122.801593
"345";1;9;"Southbound 152 St @ 84 Ave";49.155093;-122.801542
"345";1;10;"Southbound 152 St @ 82 Ave";49.152643;-122.80145
"345";1;11;"Southbound 152 St @ 7900 Block";49.147524;-122.80134
"345";1;12;"Southbound 152 St @ 76 Ave";49.140428;-122.801247
"345";1;13;"Southbound 152 St @ 72 Ave";49.132977;-122.801259
"345";1;14;"Southbound 152 St @ 68 Ave";49.125876;-122.80122
"345";1;15;"Southbound 152 St @ 66A Ave";49.123026;-122.801199
"345";1;16;"Southbound 152 St @ 64 Ave";49.118442;-122.801178
"345";1;17;"Southbound 152 St @ 62A Ave";49.116333;-122.801182
"345";1;18;"Southbound 152 St @ 62 Ave";49.114079;-122.80117
"345";1;19;"Southbound 152 St @ 60 Ave";49.111268;-122.801165
"345";1;20;"Southbound 152 St @ Panorama Dr";49.107963;-122.801175
"345";1;21;"Southbound 152 St @ Hwy 10";49.10358;-122.801222
"345";1;22;"Southbound 152 St @ 54A Ave";49.101358;-122.801231
"345";1;23;"Southbound 152 St @ 48 Ave";49.089425;-122.801222
"345";1;24;"Southbound 152 St @ 4400 Block";49.083702;-122.801246
"345";1;25;"Southbound 152 St @ 40 Ave";49.074274;-122.801288
"345";1;26;"Southbound 152 St @ 36 Ave";49.066926;-122.801322
"345";1;27;"Southbound 152 St @ 34 Ave";49.063356;-122.801332
"345";1;28;"Southbound 152 St @ 32 Ave";49.061127;-122.801368
"345";1;29;"Southbound 152 St @ 29A Ave";49.055838;-122.801331
"345";1;30;"Southbound 152 St @ 28 Ave";49.052656;-122.801373
"345";1;31;"Southbound 152 St @ King George Blvd";49.051291;-122.801422
"345";1;32;"Southbound 152 St @ 26 Ave";49.048714;-122.80135
"345";1;33;"Southbound 152 St @ 24 Ave";49.045126;-122.801341
"345";1;34;"Southbound 152 St @ 22 Ave";49.041716;-122.801327
"345";1;35;"Southbound 152 St @ 20 Ave";49.038079;-122.801352
"345";1;36;"Southbound 152 St @ 19 Ave";49.036259;-122.801323
"345";1;37;"Southbound 152 St @ 18 Ave";49.034373;-122.801329
"345";1;38;"Southbound White Rock Centre @ Bay 11";49.032567;-122.801322
"345";1;39;"White Rock Centre @ Bay 3";49.030718;-122.801296
"345";1;40;"Westbound Thrift Ave @ Johnston Rd";49.027624;-122.802635
"350";0;1;"Southbound 128 St @ Crescent Rd";49.052235;-122.867474
"350";0;2;"Southbound 128 St @ 26 Ave";49.050021;-122.867456
"350";0;3;"Southbound 128 St @ 25 Ave";49.047325;-122.867469
"350";0;4;"Southbound 128 St @ 24 Ave";49.045389;-122.867489
"350";0;5;"Southbound 128 St @ 22 Ave";49.042238;-122.867517
"350";0;6;"Southbound 128 St @ 20 Ave";49.038275;-122.867604
"350";0;7;"Southbound 128 St @ 18 Ave";49.034479;-122.867594
"350";0;8;"Eastbound 16 Ave @ 128 St";49.031225;-122.867012
"350";0;9;"Eastbound 16 Ave @ 130 St";49.031209;-122.861605
"350";0;10;"Eastbound 16 Ave @ 132 St";49.031182;-122.856071
"350";0;11;"Eastbound 16 Ave @ 13300 Block";49.031173;-122.851497
"350";0;12;"Eastbound North Bluff Rd @ Bergstrom Rd";49.031121;-122.844718
"350";0;13;"Eastbound North Bluff Rd @ 13700 Block";49.03111;-122.841358
"350";0;14;"Eastbound North Bluff Rd @ Lancaster St";49.031108;-122.836897
"350";0;15;"Eastbound North Bluff Rd @ Nichol Rd";49.031098;-122.833664
"350";0;16;"Eastbound North Bluff Rd @ Bishop Rd";49.031088;-122.829886
"350";0;17;"Eastbound North Bluff Rd @ Phoenix St";49.031081;-122.82787
"350";0;18;"Eastbound North Bluff Rd @ Kerfoot Rd";49.031078;-122.825372
"350";0;19;"Eastbound North Bluff Rd @ Archibald Rd";49.031065;-122.822839
"350";0;20;"Eastbound North Bluff Rd @ High Street";49.031065;-122.81897
"350";0;21;"Eastbound North Bluff Rd @ Anderson St";49.031058;-122.814488
"350";0;22;"Southbound Oxford St @ North Bluff Rd";49.030747;-122.812296
"350";0;23;"Southbound Oxford St @ Russell Ave";49.029214;-122.812295
"350";0;24;"Eastbound Thrift Ave @ Oxford St";49.027543;-122.811621
"350";0;25;"Eastbound Thrift Ave @ Vidal St";49.027529;-122.808313
"350";0;26;"Eastbound Thrift Ave @ Foster St";49.027511;-122.803368
"350";0;27;"Northbound Johnston Rd @ Thrift Ave";49.027846;-122.801046
"350";0;28;"Northbound Johnston Rd @ Russell Ave";49.029973;-122.801046
"350";0;29;"White Rock Centre @ Bay 1";49.031208;-122.802091
"350";1;1;"White Rock Centre @ Bay 1";49.031208;-122.802091
"350";1;2;"Westbound 16 Ave @ Martin Dr";49.031219;-122.806207
"350";1;3;"Westbound 16 Ave @ Everall St";49.031226;-122.810347
"350";1;4;"Westbound 16 Ave @ 148 St";49.031241;-122.812805
"350";1;5;"Westbound 16 Ave @ 146 St";49.031228;-122.816025
"350";1;6;"Westbound 16 Ave @ 145 St";49.031233;-122.819743
"350";1;7;"Westbound 16 Ave @ 144 St";49.031264;-122.823859
"350";1;8;"Westbound 16 Ave @ Kerfoot Rd";49.031254;-122.826342
"350";1;9;"Westbound 16 Ave @ 142 St";49.031256;-122.828676
"350";1;10;"Westbound 16 Ave @ Bishop Rd";49.031264;-122.830685
"350";1;11;"Westbound 16 Ave @ 140 St";49.031292;-122.834728
"350";1;12;"Westbound 16 Ave @ Lancaster St";49.031279;-122.837338
"350";1;13;"Westbound 16 Ave @ 13700 Block";49.031285;-122.841621
"350";1;14;"Westbound 16 Ave @ 136 St";49.031297;-122.846102
"350";1;15;"Westbound 16 Ave @ 13300 Block";49.031317;-122.851244
"350";1;16;"Westbound 16 Ave @ Amble Greene Blvd";49.031337;-122.856976
"350";1;17;"Westbound 16 Ave @ 130 St";49.031344;-122.862457
"350";1;18;"Northbound 128 St @ 16 Ave";49.032072;-122.867382
"350";1;19;"Northbound 128 St @ 18 Ave";49.034945;-122.867401
"350";1;20;"Northbound 128 St @ 20 Ave";49.03884;-122.867343
"350";1;21;"Northbound 128 St @ 22 Ave";49.042794;-122.867295
"350";1;22;"Northbound 128 St @ 24 Ave";49.046146;-122.867274
"350";1;23;"Northbound 128 St @ 25 Ave";49.048392;-122.867241
"350";1;24;"Northbound 128 St @ 26B Ave";49.051695;-122.867263
"350";1;25;"Westbound Crescent Rd @ 128 St";49.053159;-122.868165
"350";1;26;"Westbound Crescent Rd @ Beckett Rd";49.053889;-122.873094
"350";1;27;"Westbound Bayview St @ Beecher St";49.054115;-122.876249
"350";1;28;"Westbound Sullivan St @ Beecher St";49.053555;-122.880091
"350";1;29;"Westbound Sullivan St @ Kidd Rd";49.055547;-122.884378
"351";0;1;"Westbound Vine Ave @ Anderson St";49.030357;-122.8146
"351";0;2;"Eastbound North Bluff Rd @ Anderson St";49.031058;-122.814488
"351";0;3;"Southbound Oxford St @ North Bluff Rd";49.030747;-122.812296
"351";0;4;"Southbound Oxford St @ Russell Ave";49.029214;-122.812295
"351";0;5;"Eastbound Thrift Ave @ Oxford St";49.027543;-122.811621
"351";0;6;"Eastbound Thrift Ave @ Vidal St";49.027529;-122.808313
"351";0;7;"Eastbound Thrift Ave @ Foster St";49.027511;-122.803368
"351";0;8;"Northbound Johnston Rd @ Thrift Ave";49.027846;-122.801046
"351";0;9;"Northbound Johnston Rd @ Russell Ave";49.029973;-122.801046
"351";0;10;"White Rock Centre @ Bay 5";49.031826;-122.801091
"351";0;11;"Northbound 152 St @ 18 Ave";49.035149;-122.801054
"351";0;12;"Northbound 152 St @ 19 Ave";49.036828;-122.801046
"351";0;13;"Northbound 152 St @ 20 Ave";49.038752;-122.801057
"351";0;14;"Northbound 152 St @ 22 Ave";49.041836;-122.801076
"351";0;15;"Northbound 152 St @ 24 Ave";49.046065;-122.801068
"351";0;16;"Northbound 152 St @ 26 Ave";49.049294;-122.801075
"351";0;17;"Northbound King George Blvd @ 152 St";49.052918;-122.80241
"351";0;18;"Northbound King George Blvd @ 2900 Block";49.056058;-122.806412
"351";0;19;"Northbound King George Blvd @ 32 Ave Diversion";49.059548;-122.810627
"351";0;20;"Northbound King George Blvd @ 148 St";49.06158;-122.813185
"351";0;21;"Northbound King George Blvd @ 34 Ave";49.065177;-122.81765
"351";0;22;"Northbound King George Blvd @ Crescent Rd";49.067997;-122.82107
"351";0;23;"South Surrey Park & Ride @ Bay 3";49.071909;-122.82248
"351";0;24;"Westbound Hwy 10 @ 96 St";49.091562;-122.957913
"351";0;25;"Northbound Hwy 99 Offramp @ Steveston Hwy";49.133056;-123.084336
"351";0;26;"Bridgeport Station @ Bay 1 Unloading Only";49.195515;-123.125911
"351";1;1;"Bridgeport Station @ Bay 9";49.195246;-123.126904
"351";1;2;"Southbound Hwy 99 Onramp @ Steveston Hwy";49.13283;-123.08712
"351";1;3;"Eastbound Hwy 10 @ Hornby Dr";49.089392;-122.962174
"351";1;4;"South Surrey Park & Ride @ Bay 1";49.071947;-122.822248
"351";1;5;"Southbound King George Blvd @ Crescent Rd";49.0669;-122.820133
"351";1;6;"Southbound King George Blvd @ 34 Ave";49.064327;-122.816986
"351";1;7;"Southbound King George Blvd @ 32 Ave";49.060991;-122.812831
"351";1;8;"Southbound King George Blvd @ 32 Ave Diversion";49.058138;-122.809349
"351";1;9;"Southbound King George Blvd @ 2900 Block";49.055845;-122.806399
"351";1;10;"Southbound King George Blvd @ 28 Ave";49.05333;-122.803395
"351";1;11;"Southbound 152 St @ King George Blvd";49.051291;-122.801422
"351";1;12;"Southbound 152 St @ 26 Ave";49.048714;-122.80135
"351";1;13;"Southbound 152 St @ 24 Ave";49.045126;-122.801341
"351";1;14;"Southbound 152 St @ 22 Ave";49.041716;-122.801327
"351";1;15;"Southbound 152 St @ 20 Ave";49.038079;-122.801352
"351";1;16;"Southbound 152 St @ 19 Ave";49.036259;-122.801323
"351";1;17;"Southbound 152 St @ 18 Ave";49.034373;-122.801329
"351";1;18;"Southbound White Rock Centre @ Bay 11";49.032567;-122.801322
"351";1;19;"White Rock Centre @ Bay 1";49.031208;-122.802091
"351";1;20;"Westbound 16 Ave @ Martin Dr";49.031219;-122.806207
"351";1;21;"Southbound Oxford St @ North Bluff Rd";49.030747;-122.812296
"351";1;22;"Westbound Vine Ave @ Anderson St";49.030357;-122.8146
"352";0;1;"Southbound White Rock Centre @ Bay 11";49.032567;-122.801322
"352";0;2;"Westbound 16 Ave @ Martin Dr";49.031219;-122.806207
"352";0;3;"Westbound 16 Ave @ Everall St";49.031226;-122.810347
"352";0;4;"Westbound 16 Ave @ 148 St";49.031241;-122.812805
"352";0;5;"Westbound 16 Ave @ 146 St";49.031228;-122.816025
"352";0;6;"Westbound 16 Ave @ 145 St";49.031233;-122.819743
"352";0;7;"Westbound 16 Ave @ 144 St";49.031264;-122.823859
"352";0;8;"Westbound 16 Ave @ Kerfoot Rd";49.031254;-122.826342
"352";0;9;"Westbound 16 Ave @ 142 St";49.031256;-122.828676
"352";0;10;"Westbound 16 Ave @ Bishop Rd";49.031264;-122.830685
"352";0;11;"Westbound 16 Ave @ 140 St";49.031292;-122.834728
"352";0;12;"Westbound 16 Ave @ Lancaster St";49.031279;-122.837338
"352";0;13;"Westbound 16 Ave @ 13700 Block";49.031285;-122.841621
"352";0;14;"Westbound 16 Ave @ 136 St";49.031297;-122.846102
"352";0;15;"Westbound 16 Ave @ 13300 Block";49.031317;-122.851244
"352";0;16;"Westbound 16 Ave @ Amble Greene Blvd";49.031337;-122.856976
"352";0;17;"Westbound 16 Ave @ 130 St";49.031344;-122.862457
"352";0;18;"Northbound 128 St @ 16 Ave";49.032072;-122.867382
"352";0;19;"Northbound 128 St @ 18 Ave";49.034945;-122.867401
"352";0;20;"Northbound 128 St @ 20 Ave";49.03884;-122.867343
"352";0;21;"Northbound 128 St @ 22 Ave";49.042794;-122.867295
"352";0;22;"Northbound 128 St @ 24 Ave";49.046146;-122.867274
"352";0;23;"Northbound 128 St @ 25 Ave";49.048392;-122.867241
"352";0;24;"Northbound 128 St @ 26B Ave";49.051695;-122.867263
"352";0;25;"Eastbound Crescent Rd @ 128 St";49.053011;-122.866665
"352";0;26;"Eastbound Crescent Rd @ 130 St";49.054633;-122.862562
"352";0;27;"Eastbound Crescent Rd @ 132 St";49.056867;-122.856767
"352";0;28;"Eastbound Crescent Rd @ 32 Ave";49.060145;-122.85059
"352";0;29;"Eastbound Crescent Rd @ 136 St";49.063488;-122.844908
"352";0;30;"Eastbound Crescent Rd @ 13700 Block";49.06425;-122.842449
"352";0;31;"Eastbound Crescent Rd @ 140 St";49.067301;-122.833971
"352";0;32;"Eastbound Crescent Rd @ 142A St";49.067106;-122.827218
"352";0;33;"Northbound King George Blvd @ Crescent Rd";49.067997;-122.82107
"352";0;34;"South Surrey Park & Ride @ Bay 3";49.071909;-122.82248
"352";0;35;"Northbound Hwy 99 Offramp @ Steveston Hwy";49.133056;-123.084336
"352";0;36;"Bridgeport Station @ Bay 1 Unloading Only";49.195515;-123.125911
"352";1;1;"Bridgeport Station @ Bay 10";49.195366;-123.126635
"352";1;2;"Southbound Hwy 99 Onramp @ Steveston Hwy";49.13283;-123.08712
"352";1;3;"South Surrey Park & Ride @ Bay 1";49.071947;-122.822248
"352";1;4;"Westbound Crescent Rd @ King George Blvd";49.066983;-122.821933
"352";1;5;"Westbound Crescent Rd @ Nico Wynd Dr";49.067484;-122.82948
"352";1;6;"Westbound Crescent Rd @ 140 St";49.06756;-122.832903
"352";1;7;"Westbound Crescent Rd @ 13700 Block";49.064522;-122.841639
"352";1;8;"Westbound Crescent Rd @ 136 St";49.062993;-122.846846
"352";1;9;"Westbound Crescent Rd @ 32 Ave";49.060179;-122.850777
"352";1;10;"Westbound Crescent Rd @ 132 St";49.05695;-122.85698
"352";1;11;"Westbound Crescent Rd @ 130 St";49.054606;-122.862911
"352";1;12;"Southbound 128 St @ Crescent Rd";49.052235;-122.867474
"352";1;13;"Southbound 128 St @ 26 Ave";49.050021;-122.867456
"352";1;14;"Southbound 128 St @ 25 Ave";49.047325;-122.867469
"352";1;15;"Southbound 128 St @ 24 Ave";49.045389;-122.867489
"352";1;16;"Southbound 128 St @ 22 Ave";49.042238;-122.867517
"352";1;17;"Southbound 128 St @ 20 Ave";49.038275;-122.867604
"352";1;18;"Southbound 128 St @ 18 Ave";49.034479;-122.867594
"352";1;19;"Eastbound 16 Ave @ 128 St";49.031225;-122.867012
"352";1;20;"Eastbound 16 Ave @ 130 St";49.031209;-122.861605
"352";1;21;"Eastbound 16 Ave @ 132 St";49.031182;-122.856071
"352";1;22;"Eastbound 16 Ave @ 13300 Block";49.031173;-122.851497
"352";1;23;"Eastbound North Bluff Rd @ Bergstrom Rd";49.031121;-122.844718
"352";1;24;"Eastbound North Bluff Rd @ 13700 Block";49.03111;-122.841358
"352";1;25;"Eastbound North Bluff Rd @ Lancaster St";49.031108;-122.836897
"352";1;26;"Eastbound North Bluff Rd @ Nichol Rd";49.031098;-122.833664
"352";1;27;"Eastbound North Bluff Rd @ Bishop Rd";49.031088;-122.829886
"352";1;28;"Eastbound North Bluff Rd @ Phoenix St";49.031081;-122.82787
"352";1;29;"Eastbound North Bluff Rd @ Kerfoot Rd";49.031078;-122.825372
"352";1;30;"Eastbound North Bluff Rd @ Archibald Rd";49.031065;-122.822839
"352";1;31;"Eastbound North Bluff Rd @ High Street";49.031065;-122.81897
"352";1;32;"Eastbound North Bluff Rd @ Anderson St";49.031058;-122.814488
"352";1;33;"Eastbound North Bluff Rd @ Oxford St";49.031041;-122.811604
"352";1;34;"Eastbound North Bluff Rd @ Everall St";49.031037;-122.809085
"352";1;35;"Eastbound North Bluff Rd @ Blackwood St";49.031024;-122.806207
"352";1;36;"White Rock Centre @ Bay 5";49.031826;-122.801091
"354";0;1;"Southbound White Rock Centre @ Bay 11";49.032567;-122.801322
"354";0;2;"White Rock Centre @ Bay 3";49.030718;-122.801296
"354";0;3;"Southbound Johnston Rd @ Thrift Ave";49.027828;-122.801323
"354";0;4;"Southbound Johnston Rd @ Buena Vista Ave";49.024089;-122.801225
"354";0;5;"Southbound Centre St @ Royal Ave";49.021505;-122.798167
"354";0;6;"Eastbound Columbia Ave @ Centre St";49.020385;-122.79677
"354";0;7;"Eastbound Columbia Ave @ 15400 Block";49.01977;-122.794806
"354";0;8;"Eastbound Columbia Ave @ Maple St";49.018357;-122.789575
"354";0;9;"Eastbound Marine Dr @ Lee St";49.016532;-122.787433
"354";0;10;"Eastbound Marine Dr @ Kent St";49.016527;-122.784301
"354";0;11;"Eastbound Marine Dr @ Stevens St";49.016521;-122.780833
"354";0;12;"Northbound 160 St @ 9th Ave";49.018631;-122.779183
"354";0;13;"Northbound 160 St @ 10 Ave";49.020517;-122.779172
"354";0;14;"Northbound 160 St @ Cliff Ave";49.022218;-122.779154
"354";0;15;"Northbound 160 St @ 12 Ave";49.024203;-122.779144
"354";0;16;"Northbound 160 St @ 13 Ave";49.025949;-122.779142
"354";0;17;"Northbound 160 St @ 14 Ave";49.027694;-122.779111
"354";0;18;"Eastbound 16 Ave @ 160 St";49.030973;-122.778677
"354";0;19;"Northbound King George Blvd @ 16 Ave";49.031554;-122.776018
"354";0;20;"Northbound King George Blvd @ 20 Ave";49.038782;-122.784995
"354";0;21;"Northbound King George Blvd @ 156 St";49.043519;-122.790761
"354";0;22;"Eastbound 24 Ave @ 156 St";49.045489;-122.789656
"354";0;23;"Eastbound 24 Ave @ 157 St";49.04548;-122.78672
"354";0;24;"Eastbound 24 Ave @ Croydon Dr";49.045456;-122.782014
"354";0;25;"Northbound 160 St @ 24 Ave";49.046029;-122.779052
"354";0;26;"Northbound 160 St @ 26 Ave";49.049613;-122.779098
"354";0;27;"Northbound 160 St @ 28 Ave";49.053111;-122.779079
"354";0;28;"Northbound 160 St @ 30 Ave";49.056772;-122.779095
"354";0;29;"Westbound 32 Ave @ 160 St";49.060162;-122.779779
"354";0;30;"Westbound 32 Ave @ 156A St";49.060184;-122.790767
